department_id,department_name,ministry_id,ministry_name,jurisdiction,document_count,pdf_count,validated_pdf_count,failed_pdf_count,unavailable_pdf_count,last_updated
1321,Statistics Department,83,NO MINISTRY,STATE,25,0,0,0,0,2026-08-19 21:27:45.879338
1420,Home Guard,88,NO MINISTRY,STATE,14,0,0,0,0,2026-08-19 21:27:42.308141
899,Urban & Planning Department,60,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:40.241762
118,REVENUE & DISASTER MANAGEMENT DEPARTMENT,67,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:46.066116
781,"Legislative Assembly Secretariat, Government of Tamil Nadu",85,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:45.562115
1054,DEPARTMENT OF WOMAN AND CHILD DEVELOPMENT,61,State Government,STATE,29,0,0,0,0,2026-08-19 21:27:46.223548
141,General Administration Department,66,NO MINISTRY,STATE,20,0,0,0,0,2026-08-19 21:27:46.101717
1160,Punjab State Warehousing Corporation,82,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:41.479057
705,"Energy Department, Government of Jharkhand",70,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:45.996692
1284,Directorate of Health Services,87,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:46.022076
1649,Home Department,60,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:46.045690
1375,DEPARTMENT OF ELECTRONICS AND INFORMATION TECHNOLOGY,61,State Government,STATE,13,0,0,0,0,2026-08-19 21:27:35.992892
251,HOME DEPARTMENT,59,NO MINISTRY,STATE,17,0,0,0,0,2026-08-19 21:27:45.997810
524,Agriculture Department,58,NO MINISTRY,STATE,29,0,0,0,0,2026-08-19 21:27:42.920180
339,General Administration Department,56,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:46.064839
1435,HIGHER EDUCATION,191,HIGHER EDUCATION,STATE,6,0,0,0,0,2026-08-19 21:27:45.880607
577,Elementary Education Department,58,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:42.540421
355,Higher Education Department,56,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:46.045690
65,Department of Food Processing Industries,39,Ministry of Food Processing Industries,CENTRAL,28,0,0,0,0,2026-08-19 21:27:46.221804
1485,Port Management Board,91,Andaman and Nicobar Administration,UNION_TERRITORY,6,0,0,0,0,2026-08-19 21:27:35.667679
1547,Punjab State AIDS Control Society (PSACS),82,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:28.975701
599,Water Resources Department,71,NO MINISTRY,STATE,13,0,0,0,0,2026-08-19 21:27:42.308141
21,Department of Rural Development,18,Ministry of Rural Development,CENTRAL,68,0,0,0,0,2026-08-19 21:27:46.393316
97,Department of Border Management,5,Ministry of Home Affairs,CENTRAL,22,0,0,0,0,2026-08-19 21:27:41.056943
1524,URBAN LOCAL BODIES,67,NO MINISTRY,STATE,16,0,0,0,0,2026-08-19 21:27:46.157868
262,Revenue Department,74,NO MINISTRY,STATE,30,0,0,0,0,2026-08-19 21:27:42.365210
836,EDUCATION DEPARTMENT,59,NO MINISTRY,STATE,19,0,0,0,0,2026-08-19 21:27:46.257461
176,MAHUD,76,NO MINISTRY,STATE,14,0,0,0,0,2026-08-19 21:27:38.623384
1354,"River Navigation Department, Government of Goa.",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:36.349611
1052,Registering & Licensing Authority,60,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:40.440892
592,"Kannada, Culture, Information & Tourism Department",71,NO MINISTRY,STATE,21,0,0,0,0,2026-08-19 21:27:42.861211
655,Science and Technology,69,NO MINISTRY,UNION_TERRITORY,10,0,0,0,0,2026-08-19 21:27:46.286651
1506,Department of Labour Commissioner,91,Andaman and Nicobar Administration,UNION_TERRITORY,11,0,0,0,0,2026-08-19 21:27:46.117232
1019,DEPARTMENT OF WATER RESOURCES,61,State Government,STATE,6,0,0,0,0,2026-08-19 21:27:46.066116
1536,"Co-operation Department, Haryana",67,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.825640
308,Environment Department,74,NO MINISTRY,STATE,15,0,0,0,0,2026-08-19 21:27:46.332733
788,Department of Urban Development,64,NO MINISTRY,UNION_TERRITORY,40,0,0,0,0,2026-08-19 21:27:46.332733
1272,Sports & Youth Affairs,72,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:21.648931
845,Chandigarh Housing Board,60,NO MINISTRY,UNION_TERRITORY,8,0,0,0,0,2026-08-19 21:27:37.626559
105,HEALTH,67,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:38.465602
732,Finance (Budget) Department,58,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:37.349825
408,Animal Husbandry & Fisheries Department,71,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:40.932714
1227,DEPARTMENT OF FISHERIES,61,State Government,STATE,15,0,0,0,0,2026-08-19 21:27:45.479622
1544,Department of Environment and Forest,201,Ministry of Environment and Forest,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:27.755867
594,"Planning, Programe Monitoring and Statistics Department",71,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.220450
26,Department of Expenditure,2,Ministry of Finance,CENTRAL,3,0,0,0,0,2026-08-19 21:27:38.830080
1386,"Science & Technology Department, Government of Goa.",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:34.214929
151,Andaman Public Works Department,91,Andaman and Nicobar Administration,UNION_TERRITORY,4,0,0,0,0,2026-08-19 21:27:38.853016
1558,The Andaman and Nicobar Islands Wakf Board,91,Andaman and Nicobar Administration,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:34.485646
1355,Cultural Affairs,72,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:21.126843
1548,"Directorate of Micro, Small and Medium Enterprises (MSME), Haryana",67,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:35.733028
878,Department of Tourism,63,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:27.548000
84,Department of Bio-Technology,31,Ministry of Science and Technology,CENTRAL,29,0,0,0,0,2026-08-19 21:27:46.415575
1638,Medical Education and Research,67,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:31.993830
1229,Municipal Corporation,60,NO MINISTRY,UNION_TERRITORY,32,3,1,0,0,2026-08-19 21:27:41.664763
715,"Planning-cum-Finance Department, Government of Jharkhand",70,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:46.144925
1080,DEPARTMENT OF GRAMODYOG,61,State Government,STATE,9,0,0,0,0,2026-08-19 21:27:42.476379
1165,"DEPARTMENT OF PLANNING, ECONOMICS AND STATISTICS",61,State Government,STATE,11,0,0,0,0,2026-08-19 21:27:37.443493
1276,Transport,72,NO MINISTRY,STATE,14,0,0,0,0,2026-08-19 21:27:41.597781
775,"Handlooms, Handicrafts, Textiles and Khadi Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:39.575476
1384,Punjab State Seed Certification Authority,82,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:34.628619
768,Scheduled Castes Development,86,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:38.593836
693,"Finance Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,22,0,0,0,0,2026-08-19 21:27:42.541013
1447,URBAN DEVELOPMENT,194,URBAN DEVELOPMENT,STATE,2,0,0,0,0,2026-08-19 21:27:31.606414
117,HOUSING BOARD HARYANA,67,NO MINISTRY,STATE,18,0,0,0,0,2026-08-19 21:27:42.059836
397,DEPARTMENT OF PERSONNEL,89,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.990613
802,Directorate of Education,64,NO MINISTRY,UNION_TERRITORY,8,0,0,0,0,2026-08-19 21:27:41.752324
341,Municipal Administration Department,56,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:45.675652
1287,Higher Education,80,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:41.478032
814,"Women,Child Development and Social Security Department, Government of Jharkhand",70,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:22.796743
983,Department of Legal and Legialative Affairs,82,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:34.737669
790,Department of Food Supplies and Consumer Affairs,64,NO MINISTRY,UNION_TERRITORY,26,0,0,0,0,2026-08-19 21:27:46.330409
522,Administrative Reforms and Training Department,58,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:46.241210
1152,HARYANA STATE LEGAL SERVICES AUTHORITY,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:33.378097
819,Department of Food Safety,64,NO MINISTRY,UNION_TERRITORY,12,0,0,0,0,2026-08-19 21:27:41.752324
718,"Excise and Prohibition Department, Government of Jharkhand",70,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:40.241762
1262,Parliamentary Affairs,72,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:40.391191
143,SKILL DEVELOPMENT & INDUSTRIAL TRAINING,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.383179
1204,Printing and Stationery,60,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:36.336670
719,"Urban Development and Housing Department, Government of Jharkhand",70,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:46.271171
1093,Consumer Affairs Department,83,NO MINISTRY,STATE,13,0,0,0,0,2026-08-19 21:27:46.240214
342,Home Department,56,NO MINISTRY,STATE,15,0,0,0,0,2026-08-19 21:27:45.941845
1023,Department of Fisheries,82,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:29.226143
489,Political Pension,88,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:37.060043
586,Health & Family Welfare Department,71,NO MINISTRY,STATE,34,0,0,0,0,2026-08-19 21:27:41.123934
1344,"Directorate of Women & Child, Government of Goa.",65,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:27.704001
986,Department of Technical Education,82,NO MINISTRY,STATE,13,0,0,0,0,2026-08-19 21:27:39.155943
324,Health and Family Welfare Department,66,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:46.394585
888,Department of Information Technology,63,NO MINISTRY,UNION_TERRITORY,4,0,0,0,0,2026-08-19 21:27:34.572407
462,Fisheries,88,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:46.271171
912,Directorate of Food Civil Supplies & Consumers Affairs,87,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:46.103291
589,Housing Department,71,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:40.876312
1642,"Chaudhary Charan Singh Haryana Agriculture University, Hisar",67,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:31.584861
103,TOWN AND COUNTRY PLANNING DEPARTMENT,67,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:41.396462
490,Prisons Administration & Reform Services,88,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:40.825640
852,Education Department (Colleges),60,NO MINISTRY,UNION_TERRITORY,13,0,0,0,0,2026-08-19 21:27:38.580172
1072,"Housing Board Department, Government of Goa",65,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:42.662051
1302,EDUCATION,179,EDUCATION,STATE,2,0,0,0,0,2026-08-19 21:27:39.575476
410,Co-operation Department,71,NO MINISTRY,STATE,36,0,0,0,0,2026-08-19 21:27:46.171275
405,LEGISLATIVE DEPARTMENT,58,NO MINISTRY,STATE,15,0,0,0,0,2026-08-19 21:27:46.256462
1029,"MAHARSHI DAYANAND UNIVERSITY, ROHTAK",67,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:37.427321
707,Department of Information Technology,64,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:38.344733
1027,Cabinet Department,76,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:28.107855
1035,Chandigarh Pollution Control Committee,60,NO MINISTRY,UNION_TERRITORY,16,0,0,0,0,2026-08-19 21:27:42.475416
361,"Health, Medical & Family Welfare Department",56,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:41.279928
905,General Administration (Administrative Reforms),87,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:46.018426
893,Department of Transport,63,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:39.286047
746,"Consumer Affairs, Food and Civil Supplies",86,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:46.142927
214,"Information Technology Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:39.335656
327,Roads and Buildings Department,66,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:27.430029
770,"Transport, Roads and Buildings",86,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:38.781299
874,"Department of Food, Civil Supplies and Consumer Affairs",63,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:46.170273
1378,"Public Works Department, Government of Goa",65,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:35.864596
1250,Forest & Wildlife,72,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:21.615676
557,Public Enterprises Department,58,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:38.764651
1255,Home,72,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:37.600066
812,URBAN DEVELOPMENT AND HOUSING DEPARTMENT,59,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:42.118583
1607,New & Renewable Energy Department,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:31.566224
1331,"Education Department, Government of Goa",65,NO MINISTRY,STATE,14,3,1,0,0,2026-08-19 21:27:45.673617
713,"School Education and Literacy Department, Government of Jharkhand",70,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:30.684452
178,Labour Department,76,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:33.320021
382,Home,80,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:37.454877
868,Department of Finance & Accounts and Taxation,63,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:35.025614
116,LABOUR DEPARTMENT,67,NO MINISTRY,STATE,13,0,0,0,0,2026-08-19 21:27:46.286651
820,Revenue Department,64,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:40.649870
1483,Department of Shipping Services,91,Andaman and Nicobar Administration,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:37.614175
656,Social Justice Empowerment & Welfare Department,131,No Ministry,STATE,1,0,0,0,0,2026-08-19 21:27:21.709335
1407,Directorate of Higher Education,64,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:26.415858
1205,Food & Supply,60,NO MINISTRY,UNION_TERRITORY,20,0,0,0,0,2026-08-19 21:27:45.996692
1433,Public Service Management,88,NO MINISTRY,STATE,37,0,0,0,0,2026-08-19 21:27:46.414938
1495,Agriculture Horticulture and Floriculture Department,189,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:21.724203
378,DEPARTMENT OF TOURISM,89,NO MINISTRY,STATE,20,0,0,0,0,2026-08-19 21:27:42.542028
816,"Law, Justice and Legislative Affairs Department",64,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:35.764890
318,Education Department,66,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:42.976481
870,Department of Rural Development/Panchayati Raj and Community Development,63,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:33.320934
900,Forest and Wildlife,60,NO MINISTRY,UNION_TERRITORY,14,0,0,0,0,2026-08-19 21:27:40.439886
967,Department of Finance,82,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:46.202273
957,Department of Home Affairs,82,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:46.044694
465,General Administration,88,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:37.350828
786,Department for the Welfare of SC/ST/OBC/Minorities,64,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:46.395903
1340,Finance (Institutional Finance) Department,58,NO MINISTRY,STATE,17,0,0,0,0,2026-08-19 21:27:37.713559
1157,Parliamentary Affairs Department,78,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:35.667679
148,"Principal Chief Conservator of Forest, Van Sadan",91,Andaman and Nicobar Administration,UNION_TERRITORY,11,0,0,0,0,2026-08-19 21:27:40.391839
128,SOCIAL JUSTICE & EMPOWERMENT DEPARTMENT,67,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:33.218497
990,Land Revenue and Disaster Management Department,131,No Ministry,STATE,5,0,0,0,0,2026-08-19 21:27:42.801954
150,Department of Tribal Welfare,91,Andaman and Nicobar Administration,UNION_TERRITORY,19,0,0,0,0,2026-08-19 21:27:46.287274
1236,"Pollution Control Committee, Daman.",63,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:31.756786
1091,Colonization Department,83,NO MINISTRY,STATE,26,0,0,0,0,2026-08-19 21:27:45.878686
1274,Taxes,72,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:29.239731
344,"Industries, Infrastructure, Investment and Commerce Department",56,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:39.394708
1541,Haryana State warehousing corporation,67,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:27.702998
533,Fishery Department,58,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:21.923938
555,Power (Electricity) Department,58,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:45.940846
548,Panchayat and Rural Development Department,58,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:46.416153
877,Department of Power Non Conventional Sources of Energy,63,NO MINISTRY,UNION_TERRITORY,10,0,0,0,0,2026-08-19 21:27:42.801954
216,"Personnel and Administrative Reforms Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:46.170273
744,"Animal Husbandry, Dairy Development and Fisheries",86,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:35.609024
762,Minorities Welfare,86,NO MINISTRY,STATE,15,0,0,0,0,2026-08-19 21:27:46.394585
202,Planning & Convergence,80,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:35.940338
528,Cultural Affairs Department,58,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:31.771060
924,"Department of Agriculture, Directorate of Horticulture, Soil Conservation, Tripura, Agartala.",87,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:22.983583
914,"Director, Department of Science, Techgnology & Environment",87,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:27.933248
1456,Department of Information Technology,60,NO MINISTRY,UNION_TERRITORY,12,0,0,0,0,2026-08-19 21:27:45.674996
272,Public Health and Family Welfare Department,74,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:40.487807
222,Steel &amp; Mines,80,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:22.610558
1387,"Labour &amp; Employment Department, Government of Goa",65,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:41.664178
811,Development Department,64,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:37.135665
1177,State Transport Authority,60,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:31.743773
340,Law Department,56,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:41.598785
353,"Environment, Forest, Science & Technology Department",56,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:39.456909
1234,DEPARTMENT OF EXCISE,89,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:25.002745
316,Finance Department,66,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:46.302676
239,EXCISE DEPARTMENT,78,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:30.402242
263,Trasnport Department,74,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:40.877319
415,DEPARTMENT OF IRRIGATION,89,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:41.901789
1183,"Public Health Department, Government of Goa",65,NO MINISTRY,STATE,17,0,0,0,0,2026-08-19 21:27:46.144925
1050,"Welfare of Differently Abled Persons Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:40.875312
1577,PLANNING AND DEVELOPMENT DEPARTMENT,59,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:42.859196
164,Revenue Department,76,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:39.095426
1648,Finance,60,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:30.401243
311,Social Justice and Empowerment Department,66,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:37.330899
1291,Skill Dev & Technical Education (SDTE),80,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:30.767391
351,"Youth Advancement, Tourism & Culture Department",56,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:27.904019
1609,Haryana Khadi and Village Industries Board,67,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:26.462312
1128,Mines Department,83,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:38.747913
1225,TRANSPORT,174,TRANSPORT,STATE,5,0,0,0,0,2026-08-19 21:27:41.478032
925,Rural Development and Panchayats,60,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:30.298434
510,U.P. Reorganisation & Coordination,88,NO MINISTRY,STATE,15,0,0,0,0,2026-08-19 21:27:45.674230
809,Weights and Measures Department,64,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:22.948538
741,PANCHAYATI RAJ DEPARTMENT,59,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:37.455438
296,Women and Child Development Department,74,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:41.949870
1333,Finance (Audit & Fund) Department,58,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:46.395244
1317,Factories & Boilers Organisation,87,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:38.854357
1345,Director General of Police,87,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:38.703946
571,Information and Public Relations Department,58,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:45.821727
1518,"Food ,Civil supplies and consumer protection Department",166,Govt of Maharashtra,STATE,17,0,0,0,0,2026-08-19 21:27:42.003503
1189,DEPARTMENT OF JAIL,61,State Government,STATE,6,0,0,0,0,2026-08-19 21:27:40.390536
360,Panchayat Raj & Rural Development Department,56,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:30.766386
556,Printing and Stationery Department,58,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:23.028985
958,Department of Rural Development and Panchayat,82,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:36.044031
114,DEPARTMENT OF AYUSH,67,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:38.764651
1565,FOOD AND CONSUMER PROTECTION DEPARTMENT,59,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:23.063857
879,Department of Planning & Statistics,63,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:23.085216
785,Department of Training and Technical Education,64,NO MINISTRY,UNION_TERRITORY,6,0,0,0,0,2026-08-19 21:27:32.990576
720,"Health, Medical Education and Family Welfare Department, Government of Jharkhand",70,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:23.087165
869,Department of Forest & Environment and Wildlife,63,NO MINISTRY,UNION_TERRITORY,6,0,0,0,0,2026-08-19 21:27:42.801954
1180,State Consumer Disputes Redressal Commission,60,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:36.304490
702,Health & Family Welfare Department,64,NO MINISTRY,UNION_TERRITORY,9,0,0,0,0,2026-08-19 21:27:46.116228
1217,Department of General Administration & Protocol,73,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:46.200331
1338,Finance (Establishment - A) Department,58,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:40.538310
904,"YOUTH, ART & CULTURE DEPARTMENT",59,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:30.270816
1487,Health and Medical Education Department,189,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:29.604608
1484,Department of Education,91,Andaman and Nicobar Administration,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:23.229143
1251,General Administration,72,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:38.909433
1651,Health Department,60,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:23.271147
183,HOME Department,76,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:42.138840
1314,Police Department,131,No Ministry,STATE,2,0,0,0,0,2026-08-19 21:27:29.292334
1201,Collector Department,63,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:39.456909
121,ADVOCATE GENERAL HARYANA,67,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:41.950867
1530,"Development & Panchayats Department, Haryana",67,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:38.450782
683,"Development Planning, Economic Reforms & North Eastern Council Affairs Department",131,No Ministry,STATE,2,0,0,0,0,2026-08-19 21:27:30.357320
523,"ELECTRONICS & INFORMATION TECHNOLOGY DEPARTMENT, HARYANA",67,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:37.258109
1297,Water Resources & River Development Department,131,No Ministry,STATE,1,0,0,0,0,2026-08-19 21:27:23.386913
1203,Department of Technical Education,60,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:41.181030
1167,"Electricity Department, Government of Goa",65,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:39.627026
722,"Transport Department, Government of Jharkhand",70,NO MINISTRY,STATE,18,0,0,0,0,2026-08-19 21:27:45.563926
193,"Consumer Affairs, Food and Public Distribution",76,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:30.856533
108,PWD (B&R),67,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:38.565191
233,Urban Development and Poverty Alleviation,78,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:23.475408
1364,Directorate of Audit Finance Department,87,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:23.490207
275,School Education Department,74,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:38.781813
537,General Administration Department,58,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:39.458175
280,Tribal Affairs Department,74,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:34.901141
1111,Sanskrit Education Department,83,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:36.401304
